"unique_id"|"competitor_name"|"store_name"|"store_addressline1"|"store_addressline2"|"store_suburb"|"store_state"|"store_postcode"|"store_addressid"|"extraction_date"|"product_name"|"brand"|"brand_type"|"grammage_quantity"|"grammage_unit"|"drained_weight"|"producthierarchy_level1"|"producthierarchy_level2"|"producthierarchy_level3"|"producthierarchy_level4"|"producthierarchy_level5"|"producthierarchy_level6"|"producthierarchy_level7"|"regular_price"|"selling_price"|"price_was"|"promotion_price"|"promotion_valid_from"|"promotion_valid_upto"|"promotion_type"|"percentage_discount"|"promotion_description"|"package_sizeof_sellingprice"|"per_unit_sizedescription"|"price_valid_from"|"price_per_unit"|"multi_buy_item_count"|"multi_buy_items_price_total"|"currency"|"breadcrumb"|"pdp_url"|"variants"|"product_description"|"instructions"|"storage_instructions"|"preparationinstructions"|"instructionforuse"|"country_of_origin"|"allergens"|"age_of_the_product"|"age_recommendations"|"flavour"|"nutritions"|"nutritional_information"|"vitamins"|"labelling"|"grade"|"region"|"packaging"|"receipies"|"processed_food"|"barcode"|"frozen"|"chilled"|"organictype"|"cooking_part"|"handmade"|"max_heating_temperature"|"special_information"|"label_information"|"dimensions"|"special_nutrition_purpose"|"feeding_recommendation"|"warranty"|"color"|"model_number"|"material"|"usp"|"dosage_recommendation"|"tasting_note"|"food_preservation"|"size"|"rating"|"review"|"file_name_1"|"image_url_1"|"file_name_2"|"image_url_2"|"file_name_3"|"image_url_3"|"file_name_4"|"image_url_4"|"file_name_5"|"image_url_5"|"file_name_6"|"image_url_6"|"competitor_product_key"|"fit_guide"|"occasion"|"material_composition"|"style"|"care_instructions"|"heel_type"|"heel_height"|"upc"|"features"|"dietary_lifestyle"|"manufacturer_address"|"importer_address"|"distributor_address"|"vinification_details"|"recycling_information"|"return_address"|"alchol_by_volume"|"beer_deg"|"netcontent"|"netweight"|"site_shown_uom"|"ingredients"|"random_weight_flag"|"instock"|"promo_limit"|"product_unique_key"|"multibuy_items_pricesingle"|"perfect_match"|"servings_per_pack"|"warning"|"suitable_for"|"standard_drinks"|"environmental"|"grape_variety"|"retail_limit"
"5346"|"colruyt"|""|""|""|""|""|""|""|"2026-03-13"|"GINI Lemon bruisend"|"GINI"|""|"33"|"cl"|""|"Dranken"|"Frisdrank"|"Bruisende limonade"|"Bruisende limonade citroen/limoen"|"GINI Lemon bruisend"|""|""|"0.83"|"0.83"|""|""|""|""|""|""|""|""|""|""|"2.52"|""|""|"EUR"|"Dranken > Frisdrank > Bruisende limonade > Bruisende limonade citroen/limoen > GINI Lemon bruisend"|"https://www.colruyt.be/nl/producten/5346"|""|"Smaak: citroen, Bruisend, Suiker,zoetstoffen, Bevat kinine"|""|""|""|""|"FRANKRIJK"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://static.colruytgroup.com/images/500x500/std.lang.all/75/26/asset-2037526.jpg"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"33cl"|""|""|"True"|""|"5346P"|""|""|""|""|""|""|""|""|""
"5355"|"colruyt"|""|""|""|""|""|""|""|"2026-03-13"|"RED BULL Sugarfree energiedrank"|"RED BULL"|""|"25"|"cl"|""|"Dranken"|"Frisdrank"|"Energydrinks"|"RED BULL Sugarfree energiedrank"|""|""|""|"1.29"|"1.29"|""|""|""|""|""|""|""|""|""|""|"5.16"|""|""|"EUR"|"Dranken > Frisdrank > Energydrinks > RED BULL Sugarfree energiedrank"|"https://www.colruyt.be/nl/producten/5355"|""|"Energiedrank, Taurine/cafeïne, Met zoetstoffen"|""|""|""|""|"OOSTENRIJK"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://static.colruytgroup.com/images/500x500/std.lang.all/95/76/asset-389576.jpg"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"25cl"|""|""|"True"|""|"5355P"|""|""|""|""|""|""|""|""|""
"5353"|"colruyt"|""|""|""|""|""|""|""|"2026-03-13"|"CANADA DRY Ginger Ale"|"CANADA DRY"|""|"33"|"cl"|""|"Dranken"|"Frisdrank"|"Bruisende limonade"|"Bruisende limonade andere smaken"|"CANADA DRY Ginger Ale"|""|""|"0.99"|"0.99"|""|""|""|""|""|""|""|""|""|""|"3.01"|""|""|"EUR"|"Dranken > Frisdrank > Bruisende limonade > Bruisende limonade andere smaken > CANADA DRY Ginger Ale"|"https://www.colruyt.be/nl/producten/5353"|""|"Bruisend, Suiker, zoetstoffen"|""|""|""|""|"FRANKRIJK"|"Sulfieten"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://static.colruytgroup.com/images/500x500/std.lang.all/62/85/asset-3156285.jpg"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"33cl"|""|""|"True"|""|"5353P"|""|""|""|""|""|""|""|""|""
"41372"|"colruyt"|""|""|""|""|""|""|""|"2026-03-13"|"FEVER-TREE tonic Mediterranean"|"FEVER-TREE"|""|"4x20"|"cl"|""|"Dranken"|"Frisdrank"|"Tonic"|"FEVER-TREE tonic Mediterranean"|""|""|""|"5.49"|"5.49"|""|""|""|""|""|""|""|""|""|""|"6.87"|""|""|"EUR"|"Dranken > Frisdrank > Tonic > FEVER-TREE tonic Mediterranean"|"https://www.colruyt.be/nl/producten/41372"|""|"Bruisend, Bevat kinine, Kruidige tonic"|""|""|""|""|"VERENIGD KONINKRIJK"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://static.colruytgroup.com/images/500x500/std.lang.all/11/14/asset-3551114.jpg"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"4x20cl"|""|""|"True"|""|"41372P"|""|""|""|""|""|""|""|""|""
"8362"|"colruyt"|""|""|""|""|""|""|""|"2026-03-13"|"SCHWEPPES Indian tonic"|"SCHWEPPES"|""|"1,5"|"L"|""|"Dranken"|"Frisdrank"|"Tonic"|"SCHWEPPES Indian tonic"|""|""|""|"2.88"|"2.88"|""|""|""|""|""|""|""|""|""|""|"1.92"|""|""|"EUR"|"Dranken > Frisdrank > Tonic > SCHWEPPES Indian tonic"|"https://www.colruyt.be/nl/producten/8362"|""|"Bruisend, Bevat kinine"|""|""|""|""|"FRANKRIJK"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://static.colruytgroup.com/images/500x500/nl_be/83/16/asset-3908316.jpg"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"1,5L"|""|""|"True"|""|"8362P"|""|""|""|""|""|""|""|""|""
"11284"|"colruyt"|""|""|""|""|""|""|""|"2026-03-13"|"TÖNISSTEINER Lemon-Ginger Fit"|"TÖNISSTEINER"|""|"33"|"cl"|""|"Dranken"|"Frisdrank"|"Tonic"|"TÖNISSTEINER Lemon-Ginger Fit"|""|""|""|"1.17"|"1.17"|""|""|""|""|""|""|"0.777 vanaf 18 st"|""|""|""|"3.55"|""|""|"EUR"|"Dranken > Frisdrank > Tonic > TÖNISSTEINER Lemon-Ginger Fit"|"https://www.colruyt.be/nl/producten/11284"|""|"Smaak: sinaasappel, Smaak: citroen, gember, Met zoetstoffen"|""|""|""|""|"DUITSLAND"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://static.colruytgroup.com/images/500x500/std.lang.all/97/29/asset-2869729.jpg"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"33cl"|""|""|"True"|""|"11284P"|""|""|""|""|""|""|""|""|""
"11903"|"colruyt"|""|""|""|""|""|""|""|"2026-03-13"|"TÖNISSTEINER limonade Zitrone Fit"|"TÖNISSTEINER"|""|"1"|"L"|""|"Dranken"|"Frisdrank"|"Bruisende limonade"|"Bruisende limonade citroen/limoen"|"TÖNISSTEINER limonade Zitrone Fit"|""|""|"2.19"|"2.19"|""|""|""|""|""|""|"2.1 vanaf 18 st"|""|""|""|"2.19"|""|""|"EUR"|"Dranken > Frisdrank > Bruisende limonade > Bruisende limonade citroen/limoen > TÖNISSTEINER limonade Zitrone Fit"|"https://www.colruyt.be/nl/producten/11903"|""|"Smaak: citroen, Bruisend, Met zoetstoffen"|""|""|""|""|"BELGIË"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://static.colruytgroup.com/images/500x500/nl_be/99/08/asset-1479908.jpg"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"1L"|""|""|"True"|""|"11903P"|""|""|""|""|""|""|""|""|""
"5334"|"colruyt"|""|""|""|""|""|""|""|"2026-03-13"|"COCA-COLA Light"|"COCA-COLA"|""|"33"|"cl"|""|"Dranken"|"Frisdrank"|"Cola"|"Zero/Light"|"COCA-COLA Light"|""|""|"0.89"|"0.89"|""|""|""|""|""|""|""|""|""|""|"2.73"|""|""|"EUR"|"Dranken > Frisdrank > Cola > Zero/Light > COCA-COLA Light"|"https://www.colruyt.be/nl/producten/5334"|""|"Bruisend, Met zoetstoffen, Bevat cafeïne"|""|""|""|""|"FRANKRIJK"|"Sulfieten"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://static.colruytgroup.com/images/500x500/std.lang.all/80/02/asset-2538002.jpg"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"33cl"|""|""|"True"|""|"5334P"|""|""|""|""|""|""|""|""|""
"7613"|"colruyt"|""|""|""|""|""|""|""|"2026-03-13"|"MONSTER Ener.Juiced Mango Loco blik"|"MONSTER"|""|"50"|"cl"|""|"Dranken"|"Frisdrank"|"Energydrinks"|"MONSTER Ener.Juiced Mango Loco blik"|""|""|""|"1.49"|"1.49"|""|""|""|""|""|""|""|""|""|""|"2.98"|""|""|"EUR"|"Dranken > Frisdrank > Energydrinks > MONSTER Ener.Juiced Mango Loco blik"|"https://www.colruyt.be/nl/producten/7613"|""|"Energiedrank, Taurine/cafeïne, Suiker/zoetstoffen"|""|""|""|""|"BELGIË"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://static.colruytgroup.com/images/500x500/std.lang.all/49/81/asset-2294981.jpg"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"50cl"|""|""|"True"|""|"7613P"|""|""|""|""|""|""|""|""|""
"22149"|"colruyt"|""|""|""|""|""|""|""|"2026-03-13"|"BONI Ice Tea Peach niet-bruisend"|"BONI"|""|"33"|"cl"|""|"Dranken"|"Frisdrank"|"Iced tea"|"Niet-bruisende Iced tea"|"BONI Ice Tea Peach niet-bruisend"|""|""|"0.46"|"0.46"|""|""|""|""|""|""|"0.445 vanaf 24 st"|""|""|""|"1.41"|""|""|"EUR"|"Dranken > Frisdrank > Iced tea > Niet-bruisende Iced tea > BONI Ice Tea Peach niet-bruisend"|"https://www.colruyt.be/nl/producten/22149"|""|"Ice-tea, Niet-bruisend, Smaak: perzik"|""|""|""|""|"BELGIË"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://static.colruytgroup.com/images/500x500/std.lang.all/78/78/asset-3867878.jpg"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"33cl"|""|""|"True"|""|"22149P"|""|""|""|""|""|""|""|""|""
"13408"|"colruyt"|""|""|""|""|""|""|""|"2026-03-13"|"FANTA Exotic"|"FANTA"|""|"33"|"cl"|""|"Dranken"|"Frisdrank"|"Bruisende limonade"|"Bruisende limonade andere smaken"|"FANTA Exotic"|""|""|"0.94"|"0.94"|""|""|""|""|""|""|""|""|""|""|"2.88"|""|""|"EUR"|"Dranken > Frisdrank > Bruisende limonade > Bruisende limonade andere smaken > FANTA Exotic"|"https://www.colruyt.be/nl/producten/13408"|""|"Smaak: multivruchten, Bruisend"|""|""|""|""|"BELGIË"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://static.colruytgroup.com/images/500x500/std.lang.all/75/70/asset-3487570.jpg"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"33cl"|""|""|"True"|""|"13408P"|""|""|""|""|""|""|""|""|""
"13272"|"colruyt"|""|""|""|""|""|""|""|"2026-03-13"|"BONI Iced Tea Lemon niet-bruisend"|"BONI"|""|"1,5"|"L"|""|"Dranken"|"Frisdrank"|"Iced tea"|"Niet-bruisende Iced tea"|"BONI Iced Tea Lemon niet-bruisend"|""|""|"0.89"|"0.89"|""|""|""|""|""|""|""|""|""|""|"0.6"|""|""|"EUR"|"Dranken > Frisdrank > Iced tea > Niet-bruisende Iced tea > BONI Iced Tea Lemon niet-bruisend"|"https://www.colruyt.be/nl/producten/13272"|""|"Smaak: citroen, Niet-bruisend"|""|""|""|""|"DUITSLAND"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://static.colruytgroup.com/images/500x500/std.lang.all/71/89/asset-3947189.jpg"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"1,5L"|""|""|"True"|""|"13272P"|""|""|""|""|""|""|""|""|""
"5699"|"colruyt"|""|""|""|""|""|""|""|"2026-03-13"|"SCHWEPPES Agrum'"|"SCHWEPPES"|""|"1,5"|"L"|""|"Dranken"|"Frisdrank"|"Bruisende limonade"|"Bruisende limonade andere smaken"|"SCHWEPPES Agrum'"|""|""|"2.99"|"2.99"|""|""|""|""|""|""|""|""|""|""|"2.0"|""|""|"EUR"|"Dranken > Frisdrank > Bruisende limonade > Bruisende limonade andere smaken > SCHWEPPES Agrum'"|"https://www.colruyt.be/nl/producten/5699"|""|"Smaak: citrus, Bruisend, Suiker, zoetstoffen"|""|""|""|""|"FRANKRIJK"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://static.colruytgroup.com/images/500x500/nl_be/80/14/asset-3908014.jpg"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"1,5L"|""|""|"True"|""|"5699P"|""|""|""|""|""|""|""|""|""
"5152"|"colruyt"|""|""|""|""|""|""|""|"2026-03-13"|"BONI Limonade grenadine"|"BONI"|""|"50"|"cl"|""|"Dranken"|"Frisdrank"|"Bruisende limonade"|"Bruisende limonade andere smaken"|"BONI Limonade grenadine"|""|""|"0.75"|"0.75"|""|""|""|""|""|""|"0.69 vanaf 27 st"|""|""|""|"1.5"|""|""|"EUR"|"Dranken > Frisdrank > Bruisende limonade > Bruisende limonade andere smaken > BONI Limonade grenadine"|"https://www.colruyt.be/nl/producten/5152"|""|"Bruisende limonade"|""|""|""|""|"BELGIË"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://static.colruytgroup.com/images/500x500/std.lang.all/51/87/asset-3885187.jpg"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"50cl"|""|""|"True"|""|"5152P"|""|""|""|""|""|""|""|""|""
"1409"|"colruyt"|""|""|""|""|""|""|""|"2026-03-13"|"RED BULL Sea Blue Edition Juneberry"|"RED BULL"|""|"25"|"cl"|""|"Dranken"|"Frisdrank"|"Energydrinks"|"RED BULL Sea Blue Edition Juneberry"|""|""|""|"1.39"|"1.39"|""|""|""|""|""|""|"1.33 vanaf 24 st"|""|""|""|"5.56"|""|""|"EUR"|"Dranken > Frisdrank > Energydrinks > RED BULL Sea Blue Edition Juneberry"|"https://www.colruyt.be/nl/producten/1409"|""|"Energiedrank, Taurine/Cafeïne"|""|""|""|""|"OOSTENRIJK"|"Sulfieten"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://static.colruytgroup.com/images/500x500/std.lang.all/67/40/asset-3596740.jpg"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"25cl"|""|""|"True"|""|"1409P"|""|""|""|""|""|""|""|""|""
"17272"|"colruyt"|""|""|""|""|""|""|""|"2026-03-13"|"RED BULL The Blue Edition"|"RED BULL"|""|"25"|"cl"|""|"Dranken"|"Frisdrank"|"Energydrinks"|"RED BULL The Blue Edition"|""|""|""|"1.59"|"1.59"|""|""|""|""|""|""|"1.33 vanaf 24 st"|""|""|""|"6.36"|""|""|"EUR"|"Dranken > Frisdrank > Energydrinks > RED BULL The Blue Edition"|"https://www.colruyt.be/nl/producten/17272"|""|"Energiedrank, Smaak: blauwe, bosbes, Taurine/Cafeïne"|""|""|""|""|"OOSTENRIJK"|"Melk, Soja"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://static.colruytgroup.com/images/500x500/std.lang.all/63/56/asset-2356356.jpg"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"25cl"|""|""|"True"|""|"17272P"|""|""|""|""|""|""|""|""|""
"27473"|"colruyt"|""|""|""|""|""|""|""|"2026-03-13"|"COCA-COLA Zero Sugar No Caffeine"|"COCA-COLA"|""|"1,5"|"L"|""|"Dranken"|"Frisdrank"|"Cola"|"Zero/Light"|"COCA-COLA Zero Sugar No Caffeine"|""|""|"2.34"|"2.34"|""|""|"11-03-2026"|"24-03-2026"|""|""|""|""|""|"11-03-2026"|"1.56"|""|""|"EUR"|"Dranken > Frisdrank > Cola > Zero/Light > COCA-COLA Zero Sugar No Caffeine"|"https://www.colruyt.be/nl/producten/27473"|""|"Bruisend, Met zoetstoffen, Zonder cafeïne"|""|""|""|""|"BELGIË"|"Sulfieten"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://static.colruytgroup.com/images/500x500/std.lang.all/65/39/asset-4066539.jpg"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"1,5L"|""|""|"True"|""|"27473P"|""|""|""|""|""|""|""|""|""
"17977"|"colruyt"|""|""|""|""|""|""|""|"2026-03-13"|"RED BULL The Red Edition"|"RED BULL"|""|"25"|"cl"|""|"Dranken"|"Frisdrank"|"Energydrinks"|"RED BULL The Red Edition"|""|""|""|"1.55"|"1.55"|""|""|""|""|""|""|"1.33 vanaf 24 st"|""|""|""|"6.2"|""|""|"EUR"|"Dranken > Frisdrank > Energydrinks > RED BULL The Red Edition"|"https://www.colruyt.be/nl/producten/17977"|""|"Energiedrank, Smaak: watermeloen, Taurine/Cafeïne"|""|""|""|""|"OOSTENRIJK"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://static.colruytgroup.com/images/500x500/std.lang.all/98/13/asset-2429813.jpg"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"25cl"|""|""|"True"|""|"17977P"|""|""|""|""|""|""|""|""|""
"1040"|"colruyt"|""|""|""|""|""|""|""|"2026-03-13"|"POWERADE Mountain Blast"|"POWERADE"|""|"50"|"cl"|""|"Dranken"|"Frisdrank"|"Sportdrinks"|"POWERADE Mountain Blast"|""|""|""|"1.69"|"1.69"|""|""|""|""|""|""|""|""|""|""|"3.38"|""|""|"EUR"|"Dranken > Frisdrank > Sportdrinks > POWERADE Mountain Blast"|"https://www.colruyt.be/nl/producten/1040"|""|"Sportdrank, Smaak: citroen"|""|""|""|""|"NEDERLAND"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://static.colruytgroup.com/images/500x500/std.lang.all/64/37/asset-3926437.jpg"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"50cl"|""|""|"True"|""|"1040P"|""|""|""|""|""|""|""|""|""
"13627"|"colruyt"|""|""|""|""|""|""|""|"2026-03-13"|"BONI Tropical"|"BONI"|""|"50"|"cl"|""|"Dranken"|"Frisdrank"|"Niet-bruisende limonades"|"BONI Tropical"|""|""|""|"0.81"|"0.81"|""|""|""|""|""|""|""|""|""|""|"1.62"|""|""|"EUR"|"Dranken > Frisdrank > Niet-bruisende limonades > BONI Tropical"|"https://www.colruyt.be/nl/producten/13627"|""|"Multivruchtendrank, Niet-bruisend, Uit sapconcentraat, Met 12 % vruchten, Zonder pulp"|""|""|""|""|"DUITSLAND"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://static.colruytgroup.com/images/500x500/std.lang.all/53/59/asset-2795359.jpg"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"50cl"|""|""|"True"|""|"13627P"|""|""|""|""|""|""|""|""|""
"6315"|"colruyt"|""|""|""|""|""|""|""|"2026-03-13"|"SCHWEPPES Zero Agrum'"|"SCHWEPPES"|""|"1,5"|"L"|""|"Dranken"|"Frisdrank"|"Bruisende limonade"|"Bruisende limonade andere smaken"|"SCHWEPPES Zero Agrum'"|""|""|"2.99"|"2.99"|""|""|""|""|""|""|""|""|""|""|"2.0"|""|""|"EUR"|"Dranken > Frisdrank > Bruisende limonade > Bruisende limonade andere smaken > SCHWEPPES Zero Agrum'"|"https://www.colruyt.be/nl/producten/6315"|""|"Smaak: citrus, Bruisend, Met zoetstoffen"|""|""|""|""|"FRANKRIJK"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://static.colruytgroup.com/images/500x500/nl_be/29/60/asset-3222960.jpg"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"1,5L"|""|""|"True"|""|"6315P"|""|""|""|""|""|""|""|""|""
"5401"|"colruyt"|""|""|""|""|""|""|""|"2026-03-13"|"SPRITE Lemon-Lime"|"SPRITE"|""|"50"|"cl"|""|"Dranken"|"Frisdrank"|"Bruisende limonade"|"Bruisende limonade citroen/limoen"|"SPRITE Lemon-Lime"|""|""|"1.29"|"1.29"|""|""|""|""|""|""|""|""|""|""|"2.58"|""|""|"EUR"|"Dranken > Frisdrank > Bruisende limonade > Bruisende limonade citroen/limoen > SPRITE Lemon-Lime"|"https://www.colruyt.be/nl/producten/5401"|""|"Bruisend, Suiker,zoetstoffen"|""|""|""|""|"BELGIË"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://static.colruytgroup.com/images/500x500/std.lang.all/77/83/asset-3307783.jpg"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"50cl"|""|""|"True"|""|"5401P"|""|""|""|""|""|""|""|""|""
"44717"|"colruyt"|""|""|""|""|""|""|""|"2026-03-13"|"7UP Zero Sugar Lemon & Lime"|"7UP"|""|"33"|"cl"|""|"Dranken"|"Frisdrank"|"Bruisende limonade"|"Bruisende limonade citroen/limoen"|"7UP Zero Sugar Lemon & Lime"|""|""|"0.58"|"0.58"|""|""|""|""|""|""|""|""|""|""|"1.77"|""|""|"EUR"|"Dranken > Frisdrank > Bruisende limonade > Bruisende limonade citroen/limoen > 7UP Zero Sugar Lemon & Lime"|"https://www.colruyt.be/nl/producten/44717"|""|"Limonade, Bruisend, Smaak: citroen, limoen, Met zoetstoffen"|""|""|""|""|"EUROPA"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://static.colruytgroup.com/images/500x500/std.lang.all/18/27/asset-3261827.jpg"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"33cl"|""|""|"True"|""|"44717P"|""|""|""|""|""|""|""|""|""
"5066"|"colruyt"|""|""|""|""|""|""|""|"2026-03-13"|"SPRITE Zero Sugar Lemon-Lime"|"SPRITE"|""|"1,5"|"L"|""|"Dranken"|"Frisdrank"|"Bruisende limonade"|"Bruisende limonade citroen/limoen"|"SPRITE Zero Sugar Lemon-Lime"|""|""|"2.35"|"2.35"|""|""|"11-03-2026"|"24-03-2026"|""|""|""|""|""|"11-03-2026"|"1.57"|""|""|"EUR"|"Dranken > Frisdrank > Bruisende limonade > Bruisende limonade citroen/limoen > SPRITE Zero Sugar Lemon-Lime"|"https://www.colruyt.be/nl/producten/5066"|""|"Bruisend, Met zoetstoffen"|""|""|""|""|"BELGIË"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://static.colruytgroup.com/images/500x500/std.lang.all/75/23/asset-3367523.jpg"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"1,5L"|""|""|"True"|""|"5066P"|""|""|""|""|""|""|""|""|""
