"unique_id"|"competitor_name"|"store_name"|"store_addressline1"|"store_addressline2"|"store_suburb"|"store_state"|"store_postcode"|"store_addressid"|"extraction_date"|"product_name"|"brand"|"brand_type"|"grammage_quantity"|"grammage_unit"|"drained_weight"|"producthierarchy_level1"|"producthierarchy_level2"|"producthierarchy_level3"|"producthierarchy_level4"|"producthierarchy_level5"|"producthierarchy_level6"|"producthierarchy_level7"|"regular_price"|"selling_price"|"price_was"|"promotion_price"|"promotion_valid_from"|"promotion_valid_upto"|"promotion_type"|"percentage_discount"|"promotion_description"|"package_sizeof_sellingprice"|"per_unit_sizedescription"|"price_valid_from"|"price_per_unit"|"multi_buy_item_count"|"multi_buy_items_price_total"|"currency"|"breadcrumb"|"pdp_url"|"variants"|"product_description"|"instructions"|"storage_instructions"|"preparationinstructions"|"instructionforuse"|"country_of_origin"|"allergens"|"age_of_the_product"|"age_recommendations"|"flavour"|"nutritions"|"nutritional_information"|"vitamins"|"labelling"|"grade"|"region"|"packaging"|"receipies"|"processed_food"|"barcode"|"frozen"|"chilled"|"organictype"|"cooking_part"|"handmade"|"max_heating_temperature"|"special_information"|"label_information"|"dimensions"|"special_nutrition_purpose"|"feeding_recommendation"|"warranty"|"color"|"model_number"|"material"|"usp"|"dosage_recommendation"|"tasting_note"|"food_preservation"|"size"|"rating"|"review"|"file_name_1"|"image_url_1"|"file_name_2"|"image_url_2"|"file_name_3"|"image_url_3"|"file_name_4"|"image_url_4"|"file_name_5"|"image_url_5"|"file_name_6"|"image_url_6"|"competitor_product_key"|"fit_guide"|"occasion"|"material_composition"|"style"|"care_instructions"|"heel_type"|"heel_height"|"upc"|"features"|"dietary_lifestyle"|"manufacturer_address"|"importer_address"|"distributor_address"|"vinification_details"|"recycling_information"|"return_address"|"alchol_by_volume"|"beer_deg"|"netcontent"|"netweight"|"site_shown_uom"|"ingredients"|"random_weight_flag"|"instock"|"promo_limit"|"product_unique_key"|"multibuy_items_pricesingle"|"perfect_match"|"servings_per_pack"|"warning"|"suitable_for"|"standard_drinks"|"environmental"|"grape_variety"|"retail_limit"
"3011908-1-0"|"aldi"|""|""|""|""|""|""|""|"2026-03-23"|"Fanta orange of Sprite"|""|""|"1.5"|"l"|""|"STARTPAGINA"|"PRODUCTEN"|"ASSORTIMENT"|"ALCOHOLVRIJE DRANKEN"|"LIMONADES"|"FANTA ORANGE OF SPRITE"|""|"2.05"|"2.05"|""|""|""|""|""|""|""|""|""|""|"1.37"|""|""|"EUR"|"STARTPAGINA > PRODUCTEN > ASSORTIMENT > ALCOHOLVRIJE DRANKEN > LIMONADES > FANTA ORANGE OF SPRITE"|"https://www.aldi.be/nl/p/artikel-3011908-1-0.article.html#/nl/producten/assortiment/alcoholvrije-dranken/limonades"|""|"verschillende varianten"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://www.aldi.be/content/aldi/belgium/promotions/source-localenhancement/2019/2019-01/2019-01-02/vast_assortiment/3011908/1/0/_jcr_content/assets/imported-images/BILD_INTERNET17/3011908-fanta-orange-of-sprite-25-lv0-grp_1.png/_jcr_content/renditions/opt.1250w.png.res/1757633803788/opt.1250w.png"|""|"https://www.aldi.be/content/aldi/belgium/promotions/source-localenhancement/2019/2019-01/2019-01-02/vast_assortiment/3011908/1/0/_jcr_content/assets/imported-images/BILD_INTERNET16/3011908---fanta-orange-of-sprite.png/_jcr_content/renditions/opt.1250w.png.res/1757633803973/opt.1250w.png"|""|"https://www.aldi.be/content/aldi/belgium/promotions/source-localenhancement/2019/2019-01/2019-01-02/vast_assortiment/3011908/1/0/_jcr_content/assets/imported-images/BILD_INTERNET14/3011908-fanta-orange-of-sprite-25-lv2.png/_jcr_content/renditions/opt.1250w.png.res/1757460979838/opt.1250w.png"|""|"https://www.aldi.be/content/aldi/belgium/promotions/source-localenhancement/2019/2019-01/2019-01-02/vast_assortiment/3011908/1/0/_jcr_content/assets/imported-images/BILD_INTERNET13/3011908-fanta-orange-of-sprite-25-lv3.png/_jcr_content/renditions/opt.1250w.png.res/1757460982128/opt.1250w.png"|""|"https://www.aldi.be/content/aldi/belgium/promotions/source-localenhancement/2019/2019-01/2019-01-02/vast_assortiment/3011908/1/0/_jcr_content/assets/imported-images/BILD_INTERNET11/3011908-fanta-orange-of-sprite-25-lv4.png/_jcr_content/renditions/opt.1250w.png.res/1757460976657/opt.1250w.png"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"1.5 l"|""|""|""|""|"3011908-1-0P"|""|""|""|""|""|""|""|""|""
"3009898-1-0"|"aldi"|""|""|""|""|""|""|""|"2026-03-23"|"Fanta zero of Sprite zero, 8 st."|""|""|"8 x 25"|"cl"|""|"STARTPAGINA"|"PRODUCTEN"|"ASSORTIMENT"|"ALCOHOLVRIJE DRANKEN"|"LIMONADES"|"FANTA ZERO OF SPRITE ZERO, 8 ST."|""|"5.49"|"5.49"|""|""|""|""|""|""|""|""|""|""|"2.75"|""|""|"EUR"|"STARTPAGINA > PRODUCTEN > ASSORTIMENT > ALCOHOLVRIJE DRANKEN > LIMONADES > FANTA ZERO OF SPRITE ZERO, 8 ST."|"https://www.aldi.be/nl/p/artikel-3009898-1-0.article.html#/nl/producten/assortiment/alcoholvrije-dranken/limonades"|""|"limonade, 8 x 25 cl"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://www.aldi.be/content/aldi/belgium/promotions/source-localenhancement/2019/2019-01/2019-01-02/vast_assortiment/3009898/1/0/_jcr_content/assets/imported-images/BILD_INTERNET1/3009898.0.fanta-zero-of-sprite-zero.all_belu.2025.cw24-grp.png/_jcr_content/renditions/opt.1250w.png.res/1749685076137/opt.1250w.png"|""|"https://www.aldi.be/content/aldi/belgium/promotions/source-localenhancement/2019/2019-01/2019-01-02/vast_assortiment/3009898/1/0/_jcr_content/assets/imported-images/BILD_INTERNET3/3009898.1.fanta-zero-of-sprite-zero.all_belu.2025.cw24.png/_jcr_content/renditions/opt.1250w.png.res/1749685077961/opt.1250w.png"|""|"https://www.aldi.be/content/aldi/belgium/promotions/source-localenhancement/2019/2019-01/2019-01-02/vast_assortiment/3009898/1/0/_jcr_content/assets/imported-images/BILD_INTERNET2/3009898.0.fanta-zero-of-sprite-zero.all_belu.2025.cw24.png/_jcr_content/renditions/opt.1250w.png.res/1749685079162/opt.1250w.png"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"8 x 25 cl"|""|""|""|""|"3009898-1-0P"|""|""|""|""|""|""|""|""|""
"5650-1-0"|"aldi"|""|""|""|""|""|""|""|"2026-03-23"|"Flavoured tonic, 6 st."|"RIVER"|""|"6 x 20"|"cl"|""|"STARTPAGINA"|"PRODUCTEN"|"ASSORTIMENT"|"ALCOHOLVRIJE DRANKEN"|"LIMONADES"|"FLAVOURED TONIC, 6 ST."|""|"4.49"|"4.49"|""|""|""|""|""|""|""|""|""|""|"3.74"|""|""|"EUR"|"STARTPAGINA > PRODUCTEN > ASSORTIMENT > ALCOHOLVRIJE DRANKEN > LIMONADES > FLAVOURED TONIC, 6 ST."|"https://www.aldi.be/nl/p/artikel-5650-1-0.article.html#/nl/producten/assortiment/alcoholvrije-dranken/limonades"|""|"keuze uit Elderflower en Mediterranean"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://www.aldi.be/content/aldi/belgium/promotions/source-localenhancement/2019/2019-01/2019-01-02/vast_assortiment/5650/1/0/_jcr_content/assets/imported-images/BILD_INTERNET41/5650_flavoured_tonic_24-0-grp.png/_jcr_content/renditions/opt.1250w.png.res/1717803408612/opt.1250w.png"|""|"https://www.aldi.be/content/aldi/belgium/promotions/source-localenhancement/2019/2019-01/2019-01-02/vast_assortiment/5650/1/0/_jcr_content/assets/imported-images/BILD_INTERNET38/5650_flavoured_tonic_24-1.png/_jcr_content/renditions/opt.1250w.png.res/1717803411547/opt.1250w.png"|""|"https://www.aldi.be/content/aldi/belgium/promotions/source-localenhancement/2019/2019-01/2019-01-02/vast_assortiment/5650/1/0/_jcr_content/assets/imported-images/BILD_INTERNET40/5650_flavoured_tonic_24-3.png/_jcr_content/renditions/opt.1250w.png.res/1717803404403/opt.1250w.png"|""|"https://www.aldi.be/content/aldi/belgium/promotions/source-localenhancement/2019/2019-01/2019-01-02/vast_assortiment/5650/1/0/_jcr_content/assets/imported-images/BILD_INTERNET42/5650_flavoured_tonic_24-2.png/_jcr_content/renditions/opt.1250w.png.res/1717803410791/opt.1250w.png"|""|"https://www.aldi.be/content/aldi/belgium/promotions/source-localenhancement/2019/2019-01/2019-01-02/vast_assortiment/5650/1/0/_jcr_content/assets/imported-images/BILD_INTERNET37/5650_flavoured_tonic_24-4.png/_jcr_content/renditions/opt.1250w.png.res/1717803404572/opt.1250w.png"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"6 x 20 cl"|""|""|""|""|"5650-1-0P"|""|""|""|""|""|""|""|""|""
"3003774-1-0"|"aldi"|""|""|""|""|""|""|""|"2026-03-23"|"Ginger ale, 6 st."|"CANADA DRY"|""|"6 x 33"|"cl"|""|"STARTPAGINA"|"PRODUCTEN"|"ASSORTIMENT"|"ALCOHOLVRIJE DRANKEN"|"LIMONADES"|"GINGER ALE, 6 ST."|""|"5.95"|"5.95"|""|""|""|""|""|""|""|""|""|""|"3.01"|""|""|"EUR"|"STARTPAGINA > PRODUCTEN > ASSORTIMENT > ALCOHOLVRIJE DRANKEN > LIMONADES > GINGER ALE, 6 ST."|"https://www.aldi.be/nl/p/artikel-3003774-1-0.article.html#/nl/producten/assortiment/alcoholvrije-dranken/limonades"|""|"bruisende frisdrank op basis van gember met plantenextracten, suiker en zoetstoffen"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://www.aldi.be/content/aldi/belgium/promotions/source-localenhancement/2019/2019-01/2019-01-02/tijdelijk_assortiment/3003774/1/0/_jcr_content/assets/imported-images/BILD_INTERNET6/3003774.canada_dry-1.all_belu.2025.cw43.png/_jcr_content/renditions/opt.1250w.png.res/1759242716308/opt.1250w.png"|""|"https://www.aldi.be/content/aldi/belgium/promotions/source-localenhancement/2019/2019-01/2019-01-02/tijdelijk_assortiment/3003774/1/0/_jcr_content/assets/imported-images/BILD_INTERNET5/3003774.canada_dry-2.all_belu.2025.cw43.png/_jcr_content/renditions/opt.1250w.png.res/1759242708002/opt.1250w.png"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"6 x 33 cl"|""|""|""|""|"3003774-1-0P"|""|""|""|""|""|""|""|""|""
"425-1-0"|"aldi"|""|""|""|""|""|""|""|"2026-03-23"|"Grenadine"|"RIVER"|""|"1.5"|"l"|""|"STARTPAGINA"|"PRODUCTEN"|"ASSORTIMENT"|"ALCOHOLVRIJE DRANKEN"|"LIMONADES"|"GRENADINE"|""|"0.99"|"0.99"|""|""|""|""|""|""|""|""|""|""|"0.66"|""|""|"EUR"|"STARTPAGINA > PRODUCTEN > ASSORTIMENT > ALCOHOLVRIJE DRANKEN > LIMONADES > GRENADINE"|"https://www.aldi.be/nl/p/artikel-425-1-0.article.html#/nl/producten/assortiment/alcoholvrije-dranken/limonades"|""|"frisdrank op basis van grenadine, met suiker"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://www.aldi.be/content/aldi/belgium/promotions/source-localenhancement/2019/2019-01/2019-01-02/vast_assortiment/425/1/0/_jcr_content/assets/imported-images/BILD_INTERNET12/0425_river_grenadine_23-2.png/_jcr_content/renditions/opt.1250w.png.res/1702687004329/opt.1250w.png"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"1.5 l"|""|""|""|""|"425-1-0P"|""|""|""|""|""|""|""|""|""
"261-1-0"|"aldi"|""|""|""|""|""|""|""|"2026-03-23"|"Grenadinesiroop"|"RIVER"|""|"75"|"cl"|""|"STARTPAGINA"|"PRODUCTEN"|"ASSORTIMENT"|"ALCOHOLVRIJE DRANKEN"|"LIMONADES"|"GRENADINESIROOP"|""|"2.35"|"2.35"|""|""|""|""|""|""|""|""|""|""|"3.13"|""|""|"EUR"|"STARTPAGINA > PRODUCTEN > ASSORTIMENT > ALCOHOLVRIJE DRANKEN > LIMONADES > GRENADINESIROOP"|"https://www.aldi.be/nl/p/artikel-261-1-0.article.html#/nl/producten/assortiment/alcoholvrije-dranken/limonades"|""|"grenadinesiroop"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://www.aldi.be/content/aldi/belgium/promotions/source-localenhancement/2019/2019-01/2019-01-02/vast_assortiment/261/1/0/_jcr_content/assets/imported-images/BILD_INTERNET6/0261_siroop_26-1.png/_jcr_content/renditions/opt.1250w.png.res/1773362187579/opt.1250w.png"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"75 cl"|""|""|""|""|"261-1-0P"|""|""|""|""|""|""|""|""|""
"3010885-1-0"|"aldi"|""|""|""|""|""|""|""|"2026-03-23"|"Iced tea lemon sparkling"|"RIVER"|""|"6 x 50"|"cl"|""|"STARTPAGINA"|"PRODUCTEN"|"ASSORTIMENT"|"ALCOHOLVRIJE DRANKEN"|"LIMONADES"|"ICED TEA LEMON SPARKLING"|""|"3.29"|"3.29"|""|""|""|""|""|""|""|""|""|""|"1.10"|""|""|"EUR"|"STARTPAGINA > PRODUCTEN > ASSORTIMENT > ALCOHOLVRIJE DRANKEN > LIMONADES > ICED TEA LEMON SPARKLING"|"https://www.aldi.be/nl/p/artikel-3010885-1-0.article.html#/nl/producten/assortiment/alcoholvrije-dranken/limonades"|""|"frisdrank met zwartethee-extract en citroensmaak"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://www.aldi.be/content/aldi/belgium/promotions/source-localenhancement/2019/2019-01/2019-01-02/vast_assortiment/3010885/1/0/_jcr_content/assets/imported-images/BILD_INTERNET1/3010885_iced_tea_lemon_sparkling_26-1.png/_jcr_content/renditions/opt.1250w.png.res/1773707792467/opt.1250w.png"|""|"https://www.aldi.be/content/aldi/belgium/promotions/source-localenhancement/2019/2019-01/2019-01-02/vast_assortiment/3010885/1/0/_jcr_content/assets/imported-images/BILD_INTERNET4/3010885_iced_tea_lemon_sparkling_26-2.png/_jcr_content/renditions/opt.1250w.png.res/1773707790248/opt.1250w.png"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"6 x 50 cl"|""|""|""|""|"3010885-1-0P"|""|""|""|""|""|""|""|""|""
"3012867-1-0"|"aldi"|""|""|""|""|""|""|""|"2026-03-23"|"Iced tea peach"|"RIVER"|""|"10 x 20"|"cl"|""|"STARTPAGINA"|"PRODUCTEN"|"ASSORTIMENT"|"ALCOHOLVRIJE DRANKEN"|"LIMONADES"|"ICED TEA PEACH"|""|"3.29"|"3.29"|""|""|""|""|""|""|""|""|""|""|"1.65"|""|""|"EUR"|"STARTPAGINA > PRODUCTEN > ASSORTIMENT > ALCOHOLVRIJE DRANKEN > LIMONADES > ICED TEA PEACH"|"https://www.aldi.be/nl/p/artikel-3012867-1-0.article.html#/nl/producten/assortiment/alcoholvrije-dranken/limonades"|""|"frisdrank met zwarte thee-extract en perziksmaak, in een pouch met rietje"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://www.aldi.be/content/aldi/belgium/promotions/source-localenhancement/2019/2019-01/2019-01-02/vast_assortiment/3012867/1/0/_jcr_content/assets/imported-images/BILD_INTERNET5/3012867_iced_tea_peach_26-1.png/_jcr_content/renditions/opt.1250w.png.res/1771634400309/opt.1250w.png"|""|"https://www.aldi.be/content/aldi/belgium/promotions/source-localenhancement/2019/2019-01/2019-01-02/vast_assortiment/3012867/1/0/_jcr_content/assets/imported-images/BILD_INTERNET6/3012867_iced_tea_peach_26-2.png/_jcr_content/renditions/opt.1250w.png.res/1771634398763/opt.1250w.png"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"10 x 20 cl"|""|""|""|""|"3012867-1-0P"|""|""|""|""|""|""|""|""|""
"3010884-1-0"|"aldi"|""|""|""|""|""|""|""|"2026-03-23"|"Iced tea peach hibiscus"|"RIVER"|""|"6 x 50"|"cl"|""|"STARTPAGINA"|"PRODUCTEN"|"ASSORTIMENT"|"ALCOHOLVRIJE DRANKEN"|"LIMONADES"|"ICED TEA PEACH HIBISCUS"|""|"4.49"|"4.49"|""|""|""|""|""|""|""|""|""|""|"1.50"|""|""|"EUR"|"STARTPAGINA > PRODUCTEN > ASSORTIMENT > ALCOHOLVRIJE DRANKEN > LIMONADES > ICED TEA PEACH HIBISCUS"|"https://www.aldi.be/nl/p/artikel-3010884-1-0.article.html#/nl/producten/assortiment/alcoholvrije-dranken/limonades"|""|"frisdrank met zwartethee- en hibiscusextract"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://www.aldi.be/content/aldi/belgium/promotions/source-localenhancement/2019/2019-01/2019-01-02/vast_assortiment/3010884/1/0/_jcr_content/assets/imported-images/BILD_INTERNET1/3010884_iced_tea_peach_hibiscus_26-1.png/_jcr_content/renditions/opt.1250w.png.res/1773103015246/opt.1250w.png"|""|"https://www.aldi.be/content/aldi/belgium/promotions/source-localenhancement/2019/2019-01/2019-01-02/vast_assortiment/3010884/1/0/_jcr_content/assets/imported-images/BILD_INTERNET6/3010884_iced_tea_peach_hibiscus_26-2.png/_jcr_content/renditions/opt.1250w.png.res/1773103021081/opt.1250w.png"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"6 x 50 cl"|""|""|""|""|"3010884-1-0P"|""|""|""|""|""|""|""|""|""
"3005710-1-0"|"aldi"|""|""|""|""|""|""|""|"2026-03-23"|"Ice Tea original"|"LIPTON"|""|"1.5"|"l"|""|"STARTPAGINA"|"PRODUCTEN"|"ASSORTIMENT"|"ALCOHOLVRIJE DRANKEN"|"LIMONADES"|"ICE TEA ORIGINAL"|""|"1.88"|"1.88"|""|""|""|""|""|""|""|""|""|""|"1.25"|""|""|"EUR"|"STARTPAGINA > PRODUCTEN > ASSORTIMENT > ALCOHOLVRIJE DRANKEN > LIMONADES > ICE TEA ORIGINAL"|"https://www.aldi.be/nl/p/artikel-3005710-1-0.article.html#/nl/producten/assortiment/alcoholvrije-dranken/limonades"|""|"frisdrank met thee-extract"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://www.aldi.be/content/aldi/belgium/promotions/source-localenhancement/2019/2019-01/2019-01-02/tijdelijk_assortiment/3005710/1/0/_jcr_content/assets/imported-images/BILD_INTERNET3/3005710_ice_tea_original_25-2.png/_jcr_content/renditions/opt.1250w.png.res/1750980984062/opt.1250w.png"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"1.5 l"|""|""|""|""|"3005710-1-0P"|""|""|""|""|""|""|""|""|""
"3945-1-0"|"aldi"|""|""|""|""|""|""|""|"2026-03-23"|"Limonade 4 lemons, 8 st."|"RIVER"|""|"8 x 25"|"cl"|""|"STARTPAGINA"|"PRODUCTEN"|"ASSORTIMENT"|"ALCOHOLVRIJE DRANKEN"|"LIMONADES"|"LIMONADE 4 LEMONS, 8 ST."|""|"3.29"|"3.29"|""|""|""|""|""|""|""|""|""|""|"1.65"|""|""|"EUR"|"STARTPAGINA > PRODUCTEN > ASSORTIMENT > ALCOHOLVRIJE DRANKEN > LIMONADES > LIMONADE 4 LEMONS, 8 ST."|"https://www.aldi.be/nl/p/artikel-3945-1-0.article.html#/nl/producten/assortiment/alcoholvrije-dranken/limonades"|""|"limonade op basis van 4 citrussoorten"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://www.aldi.be/content/aldi/belgium/promotions/source-localenhancement/2019/2019-01/2019-01-02/vast_assortiment/3945/1/0/_jcr_content/assets/imported-images/BILD_INTERNET3/3945_river_4_lemons_25-1.png/_jcr_content/renditions/opt.1250w.png.res/1752881853681/opt.1250w.png"|""|"https://www.aldi.be/content/aldi/belgium/promotions/source-localenhancement/2019/2019-01/2019-01-02/vast_assortiment/3945/1/0/_jcr_content/assets/imported-images/BILD_INTERNET5/3945_river_4_lemons_25-2.png/_jcr_content/renditions/opt.1250w.png.res/1752881849301/opt.1250w.png"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"8 x 25 cl"|""|""|""|""|"3945-1-0P"|""|""|""|""|""|""|""|""|""
"276-1-0"|"aldi"|""|""|""|""|""|""|""|"2026-03-23"|"Limonade agrumes"|"RIVER"|""|"1.5"|"l"|""|"STARTPAGINA"|"PRODUCTEN"|"ASSORTIMENT"|"ALCOHOLVRIJE DRANKEN"|"LIMONADES"|"LIMONADE AGRUMES"|""|"0.99"|"0.99"|""|""|""|""|""|""|""|""|""|""|"0.66"|""|""|"EUR"|"STARTPAGINA > PRODUCTEN > ASSORTIMENT > ALCOHOLVRIJE DRANKEN > LIMONADES > LIMONADE AGRUMES"|"https://www.aldi.be/nl/p/artikel-276-1-0.article.html#/nl/producten/assortiment/alcoholvrije-dranken/limonades"|""|"limonade met citrusvruchten op basis van 2 % sap"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://www.aldi.be/content/aldi/belgium/promotions/source-localenhancement/2019/2019-01/2019-01-02/vast_assortiment/276/1/0/_jcr_content/assets/imported-images/BILD_INTERNET3/0276_river_agrumes_25-1.png/_jcr_content/renditions/opt.1250w.png.res/1747655734391/opt.1250w.png"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"1.5 l"|""|""|""|""|"276-1-0P"|""|""|""|""|""|""|""|""|""
"3927-1-0"|"aldi"|""|""|""|""|""|""|""|"2026-03-23"|"Limonade agrumes, 8 st."|"RIVER"|""|"8 x 25"|"cl"|""|"STARTPAGINA"|"PRODUCTEN"|"ASSORTIMENT"|"ALCOHOLVRIJE DRANKEN"|"LIMONADES"|"LIMONADE AGRUMES, 8 ST."|""|"3.29"|"3.29"|""|""|""|""|""|""|""|""|""|""|"1.65"|""|""|"EUR"|"STARTPAGINA > PRODUCTEN > ASSORTIMENT > ALCOHOLVRIJE DRANKEN > LIMONADES > LIMONADE AGRUMES, 8 ST."|"https://www.aldi.be/nl/p/artikel-3927-1-0.article.html#/nl/producten/assortiment/alcoholvrije-dranken/limonades"|""|"citruslimonade op basis van 2 % sap"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://www.aldi.be/content/aldi/belgium/promotions/source-localenhancement/2019/2019-01/2019-01-02/vast_assortiment/3927/1/0/_jcr_content/assets/imported-images/BILD_INTERNET21/3927_river_agrumes_24-1_1.png/_jcr_content/renditions/opt.1250w.png.res/1721432256078/opt.1250w.png"|""|"https://www.aldi.be/content/aldi/belgium/promotions/source-localenhancement/2019/2019-01/2019-01-02/vast_assortiment/3927/1/0/_jcr_content/assets/imported-images/BILD_INTERNET20/3927_river_agrumes_24-2_1.png/_jcr_content/renditions/opt.1250w.png.res/1721432253211/opt.1250w.png"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"8 x 25 cl"|""|""|""|""|"3927-1-0P"|""|""|""|""|""|""|""|""|""
"4074-1-0"|"aldi"|""|""|""|""|""|""|""|"2026-03-23"|"Limonade agrumes zero, 8 st."|"RIVER"|""|"8 x 25"|"cl"|""|"STARTPAGINA"|"PRODUCTEN"|"ASSORTIMENT"|"ALCOHOLVRIJE DRANKEN"|"LIMONADES"|"LIMONADE AGRUMES ZERO, 8 ST."|""|"3.39"|"2.99"|"3.39"|""|""|""|""|""|""|""|""|""|"1.50"|""|""|"EUR"|"STARTPAGINA > PRODUCTEN > ASSORTIMENT > ALCOHOLVRIJE DRANKEN > LIMONADES > LIMONADE AGRUMES ZERO, 8 ST."|"https://www.aldi.be/nl/p/artikel-4074-1-0.article.html#/nl/producten/assortiment/alcoholvrije-dranken/limonades"|""|"citruslimonade op basis van 2 % sap, zonder suiker, met zoetstoffen"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://www.aldi.be/content/aldi/belgium/promotions/source-localenhancement/2019/2019-01/2019-01-02/vast_assortiment/4074/1/0/_jcr_content/assets/imported-images/BILD_INTERNET18/4074_river_agrumes_zero_24-1.png/_jcr_content/renditions/opt.1250w.png.res/1721432268721/opt.1250w.png"|""|"https://www.aldi.be/content/aldi/belgium/promotions/source-localenhancement/2019/2019-01/2019-01-02/vast_assortiment/4074/1/0/_jcr_content/assets/imported-images/BILD_INTERNET5/4074_river_agrumes_zero_24-2.png/_jcr_content/renditions/opt.1250w.png.res/1754091484903/opt.1250w.png"|""|"https://www.aldi.be/content/aldi/belgium/promotions/source-localenhancement/2019/2019-01/2019-01-02/vast_assortiment/4074/1/0/_jcr_content/assets/imported-images/BILD_INTERNET4/4074-limonade-agrumes-zero-2534-sfr.jpg/_jcr_content/renditions/original.transform/1250w/img.1754091436549.jpg"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"8 x 25 cl"|""|""|""|""|"4074-1-0P"|""|""|""|""|""|""|""|""|""
